C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_02_767.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_02_767.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_02_767.jpg,0,0,0,7.935652E-06
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_02_834.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_02_834.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_02_834.jpg,0,0,0,1.440656E-05
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_02_901.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_02_901.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_02_901.jpg,0,0,0,1.075022E-05
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_02_971.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_02_971.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_02_971.jpg,0,0,0,7.502112E-06
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_03_040.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_03_040.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_03_040.jpg,0,0,0,2.559855E-06
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_03_112.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_03_112.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_03_112.jpg,0,0,0,8.192799E-06
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_03_179.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_03_179.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_03_179.jpg,0,0,0,8.192273E-06
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_03_253.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_03_253.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_03_253.jpg,0,0.06833003,0,0.00444669
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_04_265.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_04_265.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_04_265.jpg,-0.8500001,0,0,0.01923179
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_04_328.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_04_328.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_04_328.jpg,0,0,0,0.01873208
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_04_396.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_04_396.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_04_396.jpg,0,0,0,0.01861969
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_04_464.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_04_464.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_04_464.jpg,0,0,0,0.01847107
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_04_531.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_04_531.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_04_531.jpg,0,0,0,0.01836039
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_04_598.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_04_598.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_04_598.jpg,0,0,0,0.01825041
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_04_664.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_04_664.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_04_664.jpg,0,0.1422035,0,0.09246504
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_04_733.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_04_733.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_04_733.jpg,0,0.3242575,0,0.253321
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_04_805.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_04_805.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_04_805.jpg,0,0.5713627,0,0.6848946
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_04_871.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_04_871.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_04_871.jpg,0,0.7453977,0,1.136322
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_04_941.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_04_941.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_04_941.jpg,0,0.9801549,0,1.984795
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_05_009.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_05_009.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_05_009.jpg,0,1,0,2.68726
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_05_076.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_05_076.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_05_076.jpg,-0.05,1,0,3.393258
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_05_146.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_05_146.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_05_146.jpg,-0.25,1,0,4.325539
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_05_214.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_05_214.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_05_214.jpg,-0.4,1,0,5.009489
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_05_282.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_05_282.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_05_282.jpg,-0.6000001,1,0,5.899384
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_05_353.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_05_353.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_05_353.jpg,-0.7500002,1,0,6.546452
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_05_421.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_05_421.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_05_421.jpg,0,0.9597325,0,7.358241
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_05_489.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_05_489.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_05_489.jpg,0,0.7823697,0,7.925364
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_05_560.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_05_560.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_05_560.jpg,0,0.5434387,0,8.487743
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_05_629.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_05_629.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_05_629.jpg,0,0.3640322,0,8.754453
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_05_696.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_05_696.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_05_696.jpg,0,0.1821116,0,8.888766
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_05_763.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_05_763.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_05_763.jpg,0,0,0,8.875557
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_05_830.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_05_830.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_05_830.jpg,0,0,0,8.822012
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_05_898.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_05_898.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_05_898.jpg,-0.15,0,0,8.763362
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_05_968.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_05_968.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_05_968.jpg,-0.35,0,0,8.663787
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_06_039.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_06_039.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_06_039.jpg,-0.5000001,0.05320198,0,8.583632
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_06_106.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_06_106.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_06_106.jpg,-0.7,0.2861934,0,8.622805
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_06_174.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_06_174.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_06_174.jpg,-0.8500001,0.1898336,0,8.689862
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_06_247.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_06_247.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_06_247.jpg,-1,0,0,8.574124
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_06_317.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_06_317.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_06_317.jpg,-1,0,0,8.481661
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_06_389.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_06_389.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_06_389.jpg,-1,0.1009437,0,8.411432
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_06_458.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_06_458.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_06_458.jpg,-1,0.212122,0,8.476934
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_06_531.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_06_531.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_06_531.jpg,0,0,0,8.370838
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_06_601.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_06_601.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_06_601.jpg,0,0,0,8.196532
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_06_669.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_06_669.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_06_669.jpg,0,0,0,8.139048
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_06_737.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_06_737.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_06_737.jpg,0,0.04673635,0,8.096891
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_06_808.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_06_808.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_06_808.jpg,0,0.2820701,0,8.202292
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_06_880.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_06_880.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_06_880.jpg,0,0.5155418,0,8.536952
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_06_950.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_06_950.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_06_950.jpg,0,0.7072319,0,8.943123
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_07_020.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_07_020.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_07_020.jpg,0,0.935705,0,9.676935
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_07_089.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_07_089.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_07_089.jpg,0,1,0,10.33793
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_07_156.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_07_156.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_07_156.jpg,0,1,0,11.00171
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_07_225.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_07_225.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_07_225.jpg,0,1,0,12.00847
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_07_292.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_07_292.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_07_292.jpg,0,1,0,12.50802
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_07_364.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_07_364.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_07_364.jpg,-0.15,1,0,13.33871
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_07_437.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_07_437.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_07_437.jpg,-0.3,0.937664,0,14.13678
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_07_509.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_07_509.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_07_509.jpg,-0.5000001,0.7028905,0,14.67731
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_07_579.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_07_579.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_07_579.jpg,-0.7,0.4713936,0,14.9703
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_07_649.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_07_649.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_07_649.jpg,0,0.2892881,0,14.8601
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_07_718.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_07_718.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_07_718.jpg,0,0.1109231,0,15.29221
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_07_787.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_07_787.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_07_787.jpg,0,0,0,15.20776
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_07_859.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_07_859.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_07_859.jpg,0,0.08454773,0,14.56949
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_07_926.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_07_926.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_07_926.jpg,0,0.3237018,0,14.70105
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_07_993.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_07_993.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_07_993.jpg,0,0.5107237,0,15.28921
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_08_065.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_08_065.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_08_065.jpg,0,0.7366862,0,15.84387
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_08_134.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_08_134.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_08_134.jpg,0,0.9170304,0,16.11007
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_08_204.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_08_204.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_08_204.jpg,0,1,0,16.89626
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_08_271.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_08_271.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_08_271.jpg,0,1,0,17.73589
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_08_339.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_08_339.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_08_339.jpg,0,0.853053,0,18.11976
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_08_408.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_08_408.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_08_408.jpg,0,0.6018922,0,18.65226
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_08_475.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_08_475.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_08_475.jpg,0,0.7503021,0,19.24769
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_08_545.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_08_545.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_08_545.jpg,0,0.899235,0,19.90569
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_08_615.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_08_615.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_08_615.jpg,0,0.716019,0,20.22814
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_08_683.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_08_683.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_08_683.jpg,0,0.4730436,0,20.63836
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_08_750.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_08_750.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_08_750.jpg,0,0.2950965,0,20.96579
C:\Users\Casa\Documents\autonomous_driving\IMG\center_2020_11_23_20_36_08_821.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\left_2020_11_23_20_36_08_821.jpg,C:\Users\Casa\Documents\autonomous_driving\IMG\right_2020_11_23_20_36_08_821.jpg,0,0.05728268,0,21.00026
